Timestamp,File,Model,Prediction,Confidence,Latency (ms)
2025-07-05 07:52:52.062381,eeg_high_1.csv,CNN,High Load,1.0,268.92709732055664
2025-07-05 07:52:52.256442,eeg_high_1.csv,CNN,High Load,1.0,194.0608024597168
2025-07-05 07:52:52.459796,eeg_high_1.csv,CNN,High Load,1.0,203.3545970916748
2025-07-05 07:52:52.776517,eeg_high_1.csv,CNN,High Load,1.0,314.1942024230957
2025-07-05 07:52:52.986058,eeg_high_1.csv,CNN,High Load,1.0,209.54132080078125
2025-07-05 07:52:53.192805,eeg_high_1.csv,CNN,High Load,1.0,206.74753189086914
2025-07-05 07:52:53.416410,eeg_high_1.csv,CNN,High Load,1.0,223.6042022705078
2025-07-05 07:52:53.637410,eeg_high_1.csv,CNN,High Load,1.0,221.00019454956055
2025-07-05 07:52:53.846064,eeg_high_1.csv,CNN,High Load,1.0,208.65440368652344
2025-07-05 07:52:54.064876,eeg_high_1.csv,CNN,High Load,1.0,218.8115119934082
2025-07-05 07:52:54.386283,eeg_high_1.csv,CNN,High Load,1.0,321.4068412780762
2025-07-05 07:52:54.588470,eeg_high_1.csv,CNN,High Load,1.0,202.18682289123535
2025-07-05 07:52:54.806292,eeg_high_1.csv,CNN,High Load,1.0,213.29474449157715
2025-07-05 07:52:55.016385,eeg_high_1.csv,CNN,High Load,1.0,210.09325981140137
2025-07-05 07:52:55.226613,eeg_high_1.csv,CNN,High Load,1.0,210.22820472717285
2025-07-05 07:52:55.440801,eeg_high_1.csv,CNN,High Load,1.0,214.1869068145752
2025-07-05 07:52:55.654514,eeg_high_1.csv,CNN,High Load,1.0,212.50653266906738
2025-07-05 07:52:55.986603,eeg_high_1.csv,CNN,High Load,1.0,332.0889472961426
2025-07-05 07:52:56.271775,eeg_high_1.csv,CNN,High Load,1.0,285.1712703704834
2025-07-05 07:52:56.489823,eeg_high_1.csv,CNN,High Load,1.0,218.0485725402832
2025-07-05 07:52:56.686375,eeg_high_1.csv,CNN,High Load,1.0,196.55132293701172
2025-07-05 07:52:56.896609,eeg_high_1.csv,CNN,High Load,1.0,210.2344036102295
2025-07-05 07:52:57.111936,eeg_high_1.csv,CNN,High Load,1.0,215.32678604125977
2025-07-05 07:52:57.326496,eeg_high_1.csv,CNN,High Load,1.0,211.55190467834473
2025-07-05 07:52:57.646241,eeg_high_1.csv,CNN,High Load,1.0,319.7445869445801
2025-07-05 07:52:57.861485,eeg_high_1.csv,CNN,High Load,1.0,215.24405479431152
2025-07-05 07:52:58.146513,eeg_high_1.csv,CNN,High Load,1.0,279.01554107666016
2025-07-05 07:52:58.356161,eeg_high_1.csv,CNN,High Load,1.0,204.6365737915039
2025-07-05 07:52:58.576259,eeg_high_1.csv,CNN,High Load,1.0,215.0895595550537
2025-07-05 07:52:58.787604,eeg_high_1.csv,CNN,High Load,1.0,211.34519577026367
2025-07-05 07:52:59.001519,eeg_high_1.csv,CNN,High Load,1.0,213.91534805297852
2025-07-05 07:52:59.328100,eeg_high_1.csv,CNN,High Load,1.0,326.5810012817383
2025-07-05 07:52:59.533578,eeg_high_1.csv,CNN,High Load,1.0,205.47747611999512
2025-07-05 07:52:59.736083,eeg_high_1.csv,CNN,High Load,1.0,202.50511169433594
2025-07-05 07:52:59.995449,eeg_high_1.csv,CNN,High Load,1.0,253.3550262451172
2025-07-05 07:53:00.286491,eeg_high_1.csv,CNN,High Load,1.0,291.0418510437012
2025-07-05 07:53:00.496587,eeg_high_1.csv,CNN,High Load,1.0,210.0963592529297
2025-07-05 07:53:00.746556,eeg_high_1.csv,CNN,High Load,1.0,249.9690055847168
2025-07-05 07:53:01.126519,eeg_high_1.csv,CNN,High Load,1.0,379.9629211425781
2025-07-05 07:53:01.684243,eeg_high_1.csv,CNN,High Load,1.0,556.5130710601807
2025-07-05 07:53:02.333175,eeg_high_1.csv,CNN,High Load,1.0,648.2651233673096
2025-07-05 07:53:02.748848,eeg_high_1.csv,CNN,High Load,1.0,415.67325592041016
2025-07-05 07:53:03.065486,eeg_high_1.csv,CNN,High Load,1.0,316.6384696960449
2025-07-05 07:53:03.336069,eeg_high_1.csv,CNN,High Load,1.0,270.5821990966797
2025-07-05 07:53:03.546307,eeg_high_1.csv,CNN,High Load,1.0,210.23821830749512
2025-07-05 07:53:03.876331,eeg_high_1.csv,CNN,High Load,1.0,330.02400398254395
2025-07-05 07:53:04.090310,eeg_high_1.csv,CNN,High Load,1.0,213.97900581359863
2025-07-05 07:53:04.296555,eeg_high_1.csv,CNN,High Load,1.0,206.24518394470215
2025-07-05 07:53:04.497607,eeg_high_1.csv,CNN,High Load,1.0,201.0514736175537
2025-07-05 07:53:04.706318,eeg_high_1.csv,CNN,High Load,1.0,208.7111473083496
2025-07-05 07:53:04.922132,eeg_high_1.csv,CNN,High Load,1.0,215.81435203552246
2025-07-05 07:53:05.122219,eeg_high_1.csv,CNN,High Load,1.0,200.087308883667
2025-07-05 07:53:05.436456,eeg_high_1.csv,CNN,High Load,1.0,314.2366409301758
2025-07-05 07:53:05.640077,eeg_high_1.csv,CNN,High Load,1.0,203.62091064453125
2025-07-05 07:53:05.846433,eeg_high_1.csv,CNN,High Load,1.0,206.35628700256348
2025-07-05 07:53:06.056175,eeg_high_1.csv,CNN,High Load,1.0,209.74230766296387
2025-07-05 07:53:06.266358,eeg_high_1.csv,CNN,High Load,1.0,210.18242835998535
2025-07-05 07:53:06.479871,eeg_high_1.csv,CNN,High Load,1.0,213.51337432861328
2025-07-05 07:53:06.676698,eeg_high_1.csv,CNN,High Load,1.0,196.82693481445312
2025-07-05 07:53:07.006412,eeg_high_1.csv,CNN,High Load,1.0,329.7140598297119
2025-07-05 07:53:07.257557,eeg_high_1.csv,CNN,High Load,1.0,251.1444091796875
2025-07-05 07:53:07.471919,eeg_high_1.csv,CNN,High Load,1.0,214.36190605163574
2025-07-05 07:53:07.676606,eeg_high_1.csv,CNN,High Load,1.0,204.68735694885254
2025-07-05 07:53:07.876297,eeg_high_1.csv,CNN,High Load,1.0,199.6908187866211
2025-07-05 07:53:08.097916,eeg_high_1.csv,CNN,High Load,1.0,221.6196060180664
2025-07-05 07:53:08.296218,eeg_high_1.csv,CNN,High Load,1.0,198.3017921447754
2025-07-05 07:53:08.626119,eeg_high_1.csv,CNN,High Load,1.0,329.90074157714844
2025-07-05 07:53:08.836454,eeg_high_1.csv,CNN,High Load,1.0,210.33477783203125
2025-07-05 07:53:09.046279,eeg_high_1.csv,CNN,High Load,1.0,209.8255157470703
2025-07-05 07:53:09.257477,eeg_high_1.csv,CNN,High Load,1.0,210.1435661315918
2025-07-05 07:53:09.466135,eeg_high_1.csv,CNN,High Load,1.0,208.65797996520996
2025-07-05 07:53:09.671779,eeg_high_1.csv,CNN,High Load,1.0,205.6441307067871
2025-07-05 07:53:09.876483,eeg_high_1.csv,CNN,High Load,1.0,204.70404624938965
2025-07-05 07:53:10.209063,eeg_high_1.csv,CNN,High Load,1.0,332.5798511505127
2025-07-05 07:53:10.417178,eeg_high_1.csv,CNN,High Load,1.0,208.1146240234375
2025-07-05 07:53:10.626221,eeg_high_1.csv,CNN,High Load,1.0,209.04278755187988
2025-07-05 07:53:10.836253,eeg_high_1.csv,CNN,High Load,1.0,210.03246307373047
2025-07-05 07:53:11.050740,eeg_high_1.csv,CNN,High Load,1.0,214.48683738708496
2025-07-05 07:53:11.266533,eeg_high_1.csv,CNN,High Load,1.0,215.79313278198242
2025-07-05 07:53:11.478342,eeg_high_1.csv,CNN,High Load,1.0,211.8089199066162
2025-07-05 07:53:11.789738,eeg_high_1.csv,CNN,High Load,1.0,311.39612197875977
2025-07-05 07:53:12.026138,eeg_high_1.csv,CNN,High Load,1.0,236.40012741088867
2025-07-05 07:53:12.296460,eeg_high_1.csv,CNN,High Load,1.0,270.322322845459
2025-07-05 07:53:12.516388,eeg_high_1.csv,CNN,High Load,1.0,219.92802619934082
2025-07-05 07:53:12.827330,eeg_high_1.csv,CNN,High Load,1.0,310.9416961669922
2025-07-05 07:53:13.076421,eeg_high_1.csv,CNN,High Load,1.0,249.09114837646484
2025-07-05 07:53:13.322019,eeg_high_1.csv,CNN,High Load,1.0,243.8035011291504
2025-07-05 07:53:13.638292,eeg_high_1.csv,CNN,High Load,1.0,316.27345085144043
2025-07-05 07:53:13.846365,eeg_high_1.csv,CNN,High Load,1.0,208.07290077209473
2025-07-05 07:53:14.047315,eeg_high_1.csv,CNN,High Load,1.0,200.94966888427734
2025-07-05 07:53:14.256195,eeg_high_1.csv,CNN,High Load,1.0,208.88018608093262
2025-07-05 07:53:14.456603,eeg_high_1.csv,CNN,High Load,1.0,200.4084587097168
2025-07-05 07:53:14.676084,eeg_high_1.csv,CNN,High Load,1.0,214.9667739868164
2025-07-05 07:53:14.876409,eeg_high_1.csv,CNN,High Load,1.0,200.32477378845215
2025-07-05 07:53:15.206203,eeg_high_1.csv,CNN,High Load,1.0,329.79416847229004
2025-07-05 07:53:15.408261,eeg_high_1.csv,CNN,High Load,1.0,202.0585536956787
2025-07-05 07:53:15.621076,eeg_high_1.csv,CNN,High Load,1.0,208.298921585083
2025-07-05 07:53:15.821695,eeg_high_1.csv,CNN,High Load,1.0,200.61945915222168
2025-07-05 07:53:16.022242,eeg_high_1.csv,CNN,High Load,1.0,200.5467414855957
2025-07-05 07:53:16.226447,eeg_high_1.csv,CNN,High Load,1.0,204.20527458190918
2025-07-05 07:53:16.436465,eeg_high_1.csv,CNN,High Load,1.0,210.01815795898438
2025-07-05 07:53:16.756887,eeg_high_1.csv,CNN,High Load,1.0,320.4221725463867
2025-07-05 07:53:16.966418,eeg_high_1.csv,CNN,High Load,1.0,209.53059196472168
2025-07-05 07:53:17.176377,eeg_high_1.csv,CNN,High Load,1.0,209.9587917327881
2025-07-05 07:53:17.387387,eeg_high_1.csv,CNN,High Load,1.0,211.01069450378418
2025-07-05 07:53:17.596405,eeg_high_1.csv,CNN,High Load,1.0,209.01727676391602
2025-07-05 07:53:17.801364,eeg_high_1.csv,CNN,High Load,1.0,204.95891571044922
2025-07-05 07:53:18.006180,eeg_high_1.csv,CNN,High Load,1.0,204.81634140014648
2025-07-05 07:53:18.341037,eeg_high_1.csv,CNN,High Load,1.0,334.8572254180908
2025-07-05 07:53:18.546092,eeg_high_1.csv,CNN,High Load,1.0,201.54595375061035
2025-07-05 07:53:18.764869,eeg_high_1.csv,CNN,High Load,1.0,218.77670288085938
2025-07-05 07:53:18.976200,eeg_high_1.csv,CNN,High Load,1.0,211.33065223693848
2025-07-05 07:53:19.206243,eeg_high_1.csv,CNN,High Load,1.0,230.0429344177246
2025-07-05 07:53:19.432309,eeg_high_1.csv,CNN,High Load,1.0,226.06682777404785
2025-07-05 07:53:19.638777,eeg_high_1.csv,CNN,High Load,1.0,206.4676284790039
2025-07-05 07:53:19.972537,eeg_high_1.csv,CNN,High Load,1.0,333.7595462799072
2025-07-05 07:53:20.177603,eeg_high_1.csv,CNN,High Load,1.0,205.06668090820312
2025-07-05 07:53:20.399264,eeg_high_1.csv,CNN,High Load,1.0,221.66037559509277
2025-07-05 07:53:20.607550,eeg_high_1.csv,CNN,High Load,1.0,208.28652381896973
2025-07-05 07:53:57.638586,eeg_high_3.csv,SVM,High Load,0.9963545785927517,129.99486923217773
2025-07-05 07:53:57.849010,eeg_high_3.csv,SVM,High Load,0.9974380771301596,134.0482234954834
2025-07-05 07:53:58.177839,eeg_high_3.csv,SVM,High Load,0.9999837586401558,256.9007873535156
2025-07-05 07:53:58.304142,eeg_high_3.csv,SVM,High Load,0.9961069804653944,126.30248069763184
2025-07-05 07:53:58.508196,eeg_high_3.csv,SVM,High Load,0.9974541731140173,129.52136993408203
2025-07-05 07:53:58.699760,eeg_high_3.csv,SVM,High Load,0.9999969150096564,120.31674385070801
2025-07-05 07:53:58.919534,eeg_high_3.csv,SVM,High Load,0.9999854258833173,133.9421272277832
2025-07-05 07:53:59.116175,eeg_high_3.csv,SVM,High Load,0.9972508835792346,129.86421585083008
2025-07-05 07:53:59.311282,eeg_high_3.csv,SVM,High Load,0.9969848128296022,122.81990051269531
2025-07-05 07:53:59.636220,eeg_high_3.csv,SVM,High Load,0.999987010110186,242.7983283996582
2025-07-05 07:53:59.762254,eeg_high_3.csv,SVM,High Load,0.9974626367829087,126.03354454040527
2025-07-05 07:53:59.967658,eeg_high_3.csv,SVM,High Load,0.9965903383819161,128.72982025146484
2025-07-05 07:54:00.219753,eeg_high_3.csv,SVM,High Load,0.9999822859778732,176.1486530303955
2025-07-05 07:54:00.393745,eeg_high_3.csv,SVM,High Load,0.9999819343102175,147.73273468017578
2025-07-05 07:54:00.591147,eeg_high_3.csv,SVM,High Load,0.9999853273253285,142.49515533447266
2025-07-05 07:54:00.806360,eeg_high_3.csv,SVM,High Load,0.9961954587878783,153.4881591796875
2025-07-05 07:54:00.997738,eeg_high_3.csv,SVM,High Load,0.9999909263597787,144.12593841552734
2025-07-05 07:54:01.508210,eeg_high_3.csv,SVM,High Load,0.9999856220718102,453.0375003814697
2025-07-05 07:54:01.790291,eeg_high_3.csv,SVM,High Load,0.9971629032845822,281.45313262939453
2025-07-05 07:54:02.051121,eeg_high_3.csv,SVM,High Load,0.9966325037838207,260.8296871185303
2025-07-05 07:54:02.226146,eeg_high_3.csv,SVM,High Load,0.9969249764162368,175.02474784851074
2025-07-05 07:54:02.406056,eeg_high_3.csv,SVM,High Load,0.9953336246568912,146.40116691589355
2025-07-05 07:54:02.587261,eeg_high_3.csv,SVM,High Load,0.9961983300739481,126.9979476928711
2025-07-05 07:54:02.796407,eeg_high_3.csv,SVM,High Load,0.9965484790803592,134.1404914855957
2025-07-05 07:54:03.116152,eeg_high_3.csv,SVM,High Load,0.9962455083452088,247.59960174560547
2025-07-05 07:54:03.256593,eeg_high_3.csv,SVM,High Load,0.9999904777796634,140.4411792755127
2025-07-05 07:54:03.452907,eeg_high_3.csv,SVM,High Load,0.9999816385197161,131.7906379699707
2025-07-05 07:54:03.646394,eeg_high_3.csv,SVM,High Load,0.9999877499995146,123.26836585998535
2025-07-05 07:54:03.857121,eeg_high_3.csv,SVM,High Load,0.9999830844635041,127.64739990234375
2025-07-05 07:54:04.066294,eeg_high_3.csv,SVM,High Load,0.9999893265115799,131.37531280517578
2025-07-05 07:54:04.268857,eeg_high_3.csv,SVM,High Load,0.9999838412856893,127.71797180175781
2025-07-05 07:54:04.586064,eeg_high_3.csv,SVM,High Load,0.9973391472591185,242.2778606414795
2025-07-05 07:54:04.711384,eeg_high_3.csv,SVM,High Load,0.9999890050393498,125.3197193145752
2025-07-05 07:54:04.919401,eeg_high_3.csv,SVM,High Load,0.9999873384085689,131.00719451904297
2025-07-05 07:54:05.126194,eeg_high_3.csv,SVM,High Load,0.9965558076090711,132.80582427978516
2025-07-05 07:54:05.326433,eeg_high_3.csv,SVM,High Load,0.9999825625731825,127.89344787597656
2025-07-05 07:54:05.633833,eeg_high_3.csv,SVM,High Load,0.999988638558241,233.34026336669922
2025-07-05 07:54:05.790062,eeg_high_3.csv,SVM,High Load,0.9999911814971438,156.22925758361816
2025-07-05 07:54:05.966192,eeg_high_3.csv,SVM,High Load,0.9999854871055024,127.42757797241211
2025-07-05 07:54:06.296179,eeg_high_3.csv,SVM,High Load,0.9973194090745887,254.38308715820312
2025-07-05 07:54:06.425661,eeg_high_3.csv,SVM,High Load,0.9999904485374929,127.32481956481934
2025-07-05 07:54:06.666255,eeg_high_3.csv,SVM,High Load,0.9966449170896255,167.53554344177246
2025-07-05 07:54:06.826280,eeg_high_3.csv,SVM,High Load,0.9955444778644382,126.5103816986084
2025-07-05 07:54:07.047297,eeg_high_3.csv,SVM,High Load,0.9999948168081545,141.49093627929688
2025-07-05 07:54:07.248874,eeg_high_3.csv,SVM,High Load,0.999993277707647,141.93272590637207
2025-07-05 07:54:07.446304,eeg_high_3.csv,SVM,High Load,0.9999928866436809,135.97559928894043
2025-07-05 07:54:07.757935,eeg_high_3.csv,SVM,High Load,0.997240420285645,243.31402778625488
2025-07-05 07:54:07.886013,eeg_high_3.csv,SVM,High Load,0.9999878890561578,128.07774543762207
2025-07-05 07:54:09.206167,eeg_high_3.csv,SVM,High Load,0.9999892607837575,1246.185064315796
